url_path,views_total,views_unique
/GeekVisit/uproot,53,34
/GeekVisit/uproot/releases/tag/v2021-10-001-beta,10,8
/GeekVisit/uproot/blob/master/test/test-data/lease-list-infile.csv,1,1
/GeekVisit/uproot/commit/1253129846c9d7a80281d2c4d8a43302437d23a0,1,1
/GeekVisit/uproot/tree/master/bin,1,1
/GeekVisit/uproot/tree/master/test,1,1
/GeekVisit/uproot/tree/master/test/test-data,1,1
