url_path,views_total,views_unique
/GeekVisit/uproot,47,30
/GeekVisit/uproot/releases/tag/v2021-10-001-beta,11,7
/GeekVisit/uproot/tree/v2021-10-001-beta,4,2
/GeekVisit/uproot/blob/master/test/test-data/lease-list-infile.csv,3,2
/GeekVisit/uproot/tree/master/test,3,2
/GeekVisit/uproot/tree/master/test/test-data,3,2
/GeekVisit/uproot/issues,2,2
/GeekVisit/uproot/tags,2,2
/GeekVisit/uproot/blob/master/test/test-data/lease-list-bad-empty.csv,1,1
/GeekVisit/uproot/branches,1,1
