url_path,views_total,views_unique
/GeekVisit/uproot,37,25
/GeekVisit/uproot/releases/tag/v2021-10-001-beta,5,4
/GeekVisit/uproot/tags,2,2
/GeekVisit/uproot/blob/master/test/test-data/lease-list-infile.csv,1,1
/GeekVisit/uproot/commits/master,1,1
/GeekVisit/uproot/search,1,1
/GeekVisit/uproot/tree/master/bin,1,1
/GeekVisit/uproot/tree/master/test,1,1
/GeekVisit/uproot/tree/master/test/test-data,1,1
